	num	Unnamed: 0	blast_hit	blast_summary	file	otu	Kingdom	Phylum	Class	Order	Family	Genus	sum_size	fiull_tax	Donor	percent 	Unnamed: 16	total	per	cut_off	detections
718	119	2159	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu234	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Family_XIII(100)	S5-A14a(96)	8	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Family_XIII(100)_S5-A14a(96)	C02	pSpike		52113	0.015351255924625334	0	0
719	119	2623	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu204	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Hydrogenoanaerobacterium(27)	8	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Hydrogenoanaerobacterium(27)	C02	pSpike		52113	0.015351255924625334	0	0
720	119	1078	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu201	Bacteria(100)	Verrucomicrobia(85)	Verrucomicrobiae(85)	Opitutales(74)	Puniceicoccaceae(74)	Cerasicoccus(62)	8	Bacteria(100)_Verrucomicrobia(85)_Verrucomicrobiae(85)_Opitutales(74)_Puniceicoccaceae(74)_Cerasicoccus(62)	C02	pSpike		52113	0.015351255924625334	0	0
721	119	1666	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu217	Bacteria(100)	Firmicutes(42)	Erysipelotrichia(36)	Erysipelotrichales(36)	Erysipelotrichaceae(36)	Erysipelotrichaceae_UCG-004(26)	8	Bacteria(100)_Firmicutes(42)_Erysipelotrichia(36)_Erysipelotrichales(36)_Erysipelotrichaceae(36)_Erysipelotrichaceae_UCG-004(26)	C02	pSpike		52113	0.015351255924625334	0	0
722	119	6225	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu221	Bacteria(100)	Tenericutes(76)	Mollicutes(76)	Izimaplasmatales(64)	Izimaplasmatales_fa(60)	Izimaplasmatales_ge(60)	7	Bacteria(100)_Tenericutes(76)_Mollicutes(76)_Izimaplasmatales(64)_Izimaplasmatales_fa(60)_Izimaplasmatales_ge(60)	C02	pSpike		52113	0.013432348934047166	0	0
723	119	1040	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu173	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(83)	Ruminococcaceae_UCG-013(77)	7	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(83)_Ruminococcaceae_UCG-013(77)	C02	pSpike		52113	0.013432348934047166	0	0
724	119	3851	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu82	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Oscillibacter(100)	7	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Oscillibacter(100)	C02	pSpike		52113	0.013432348934047166	0	0
725	119	2897	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu1	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Klebsiella(62)	7	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Klebsiella(62)	C02	pSpike		52113	0.013432348934047166	0	0
726	119	2357	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu242	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(97)	uncultured(95)	7	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(97)_uncultured(95)	C02	pSpike		52113	0.013432348934047166	0	0
727	119	1912	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu237	Bacteria(100)	Proteobacteria(100)	Deltaproteobacteria(100)	Desulfovibrionales(100)	Desulfovibrionaceae(97)	Desulfovibrio(97)	7	Bacteria(100)_Proteobacteria(100)_Deltaproteobacteria(100)_Desulfovibrionales(100)_Desulfovibrionaceae(97)_Desulfovibrio(97)	C02	pSpike		52113	0.013432348934047166	0	0
728	119	3234	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu188	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Peptococcaceae(100)	uncultured(99)	6	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Peptococcaceae(100)_uncultured(99)	C02	pSpike		52113	0.011513441943469	0	0
729	119	1483	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu162	Bacteria(100)	Proteobacteria(100)	Deltaproteobacteria(100)	Desulfovibrionales(100)	Desulfovibrionaceae(100)	Mailhella(100)	6	Bacteria(100)_Proteobacteria(100)_Deltaproteobacteria(100)_Desulfovibrionales(100)_Desulfovibrionaceae(100)_Mailhella(100)	C02	pSpike		52113	0.011513441943469	0	0
730	119	4292	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu407	Bacteria(99)	Firmicutes(99)	Clostridia(99)	Clostridiales(99)	Clostridiales_vadinBB60_group(98)	Clostridiales_vadinBB60_group_ge(98)	6	Bacteria(99)_Firmicutes(99)_Clostridia(99)_Clostridiales(99)_Clostridiales_vadinBB60_group(98)_Clostridiales_vadinBB60_group_ge(98)	C02	pSpike		52113	0.011513441943469	0	0
731	119	3981	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu199	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	GCA-900066225(86)	6	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_GCA-900066225(86)	C02	pSpike		52113	0.011513441943469	0	0
732	119	1704	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu399	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(93)	uncultured(31)	5	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(93)_uncultured(31)	C02	pSpike		52113	0.009594534952890834	0	0
733	119	5422	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu233	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Aeromonadales(100)	Succinivibrionaceae(100)	Succinatimonas(100)	5	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Aeromonadales(100)_Succinivibrionaceae(100)_Succinatimonas(100)	C02	pSpike		52113	0.009594534952890834	0	0
734	119	4892	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	5	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	C02	pSpike		52113	0.009594534952890834	0	0
735	119	1750	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu194	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Butyricicoccus(85)	5	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Butyricicoccus(85)	C02	pSpike		52113	0.009594534952890834	0	0
736	119	1378	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu225	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Alloprevotella(96)	5	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Alloprevotella(96)	C02	pSpike		52113	0.009594534952890834	0	0
737	119	6756	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu218	Bacteria(100)	Proteobacteria(48)	Gammaproteobacteria(47)	Enterobacteriales(44)	Enterobacteriaceae(44)	ATCC-39006(28)	5	Bacteria(100)_Proteobacteria(48)_Gammaproteobacteria(47)_Enterobacteriales(44)_Enterobacteriaceae(44)_ATCC-39006(28)	C02	pSpike		52113	0.009594534952890834	0	0
738	119	4735	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu405	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(98)	Tannerellaceae(90)	Parabacteroides(85)	4	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(98)_Tannerellaceae(90)_Parabacteroides(85)	C02	pSpike		52113	0.007675627962312667	0	0
739	119	8633	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu375	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminiclostridium(71)	4	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminiclostridium(71)	C02	pSpike		52113	0.007675627962312667	0	0
740	119	1868	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu238	Bacteria(100)	Firmicutes(80)	Erysipelotrichia(59)	Erysipelotrichales(59)	Erysipelotrichaceae(59)	Breznakia(15)	4	Bacteria(100)_Firmicutes(80)_Erysipelotrichia(59)_Erysipelotrichales(59)_Erysipelotrichaceae(59)_Breznakia(15)	C02	pSpike		52113	0.007675627962312667	0	0
741	119	3728	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu421	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Coprococcus_3(51)	4	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Coprococcus_3(51)	C02	pSpike		52113	0.007675627962312667	0	0
742	119	3777	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu34	Bacteria(100)	Firmicutes(100)	Negativicutes(100)	Selenomonadales(100)	Veillonellaceae(100)	Dialister(100)	4	Bacteria(100)_Firmicutes(100)_Negativicutes(100)_Selenomonadales(100)_Veillonellaceae(100)_Dialister(100)	C02	pSpike		52113	0.007675627962312667	0	0
743	119	2393	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu235	Bacteria(100)	Firmicutes(85)	Clostridia(85)	Clostridiales(85)	Clostridiales_vadinBB60_group(66)	Clostridiales_vadinBB60_group_ge(66)	4	Bacteria(100)_Firmicutes(85)_Clostridia(85)_Clostridiales(85)_Clostridiales_vadinBB60_group(66)_Clostridiales_vadinBB60_group_ge(66)	C02	pSpike		52113	0.007675627962312667	0	0
744	119	3964	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu386	Bacteria(100)	Proteobacteria(100)	Alphaproteobacteria(100)	Rhodospirillales(100)	uncultured(100)	uncultured_ge(100)	4	Bacteria(100)_Proteobacteria(100)_Alphaproteobacteria(100)_Rhodospirillales(100)_uncultured(100)_uncultured_ge(100)	C02	pSpike		52113	0.007675627962312667	0	0
745	119	6771	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu206	Bacteria(100)	Firmicutes(99)	Clostridia(99)	Clostridiales(99)	Clostridiales_vadinBB60_group(94)	Clostridiales_vadinBB60_group_ge(94)	3	Bacteria(100)_Firmicutes(99)_Clostridia(99)_Clostridiales(99)_Clostridiales_vadinBB60_group(94)_Clostridiales_vadinBB60_group_ge(94)	C02	pSpike		52113	0.0057567209717345	0	0
746	119	9242	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu378	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcaceae_UCG-010(100)	3	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcaceae_UCG-010(100)	C02	pSpike		52113	0.0057567209717345	0	0
747	119	6070	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu83	Bacteria(97)	Bacteroidetes(31)	Bacteroidia(27)	Bacteroidales(16)	Marinilabiliaceae(11)	Geofilum(11)	3	Bacteria(97)_Bacteroidetes(31)_Bacteroidia(27)_Bacteroidales(16)_Marinilabiliaceae(11)_Geofilum(11)	C02	pSpike		52113	0.0057567209717345	0	0
748	119	11208	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu382	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnoclostridium(78)	3	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnoclostridium(78)	C02	pSpike		52113	0.0057567209717345	0	0
749	119	2749	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu236	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcus_1(91)	3	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcus_1(91)	C02	pSpike		52113	0.0057567209717345	0	0
750	119	3221	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu245	Bacteria(100)	Firmicutes(99)	Clostridia(99)	Clostridiales(99)	Clostridiales_vadinBB60_group(99)	Clostridiales_vadinBB60_group_ge(99)	3	Bacteria(100)_Firmicutes(99)_Clostridia(99)_Clostridiales(99)_Clostridiales_vadinBB60_group(99)_Clostridiales_vadinBB60_group_ge(99)	C02	pSpike		52113	0.0057567209717345	0	0
751	119	5059	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu377	Bacteria(100)	Firmicutes(99)	Erysipelotrichia(99)	Erysipelotrichales(99)	Erysipelotrichaceae(99)	uncultured(91)	3	Bacteria(100)_Firmicutes(99)_Erysipelotrichia(99)_Erysipelotrichales(99)_Erysipelotrichaceae(99)_uncultured(91)	C02	pSpike		52113	0.0057567209717345	0	0
752	119	11677	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu250	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Flavonifractor(100)	3	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Flavonifractor(100)	C02	pSpike		52113	0.0057567209717345	0	0
753	119	3304	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu193	Bacteria(100)	Actinobacteria(100)	Actinobacteria(100)	Bifidobacteriales(100)	Bifidobacteriaceae(100)	Bifidobacterium(100)	3	Bacteria(100)_Actinobacteria(100)_Actinobacteria(100)_Bifidobacteriales(100)_Bifidobacteriaceae(100)_Bifidobacterium(100)	C02	pSpike		52113	0.0057567209717345	0	0
754	119	5554	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu115	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcus_1(100)	3	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcus_1(100)	C02	pSpike		52113	0.0057567209717345	0	0
755	119	11220	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu222	Bacteria(100)	Firmicutes(100)	Negativicutes(100)	Selenomonadales(100)	Veillonellaceae(100)	Megasphaera(100)	2	Bacteria(100)_Firmicutes(100)_Negativicutes(100)_Selenomonadales(100)_Veillonellaceae(100)_Megasphaera(100)	C02	pSpike		52113	0.0038378139811563335	0	0
756	119	5494	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu447	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Bacteroidaceae(83)	Bacteroides(83)	2	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Bacteroidaceae(83)_Bacteroides(83)	C02	pSpike		52113	0.0038378139811563335	0	0
757	119	3218	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu246	Bacteria(100)	Lentisphaerae(100)	Lentisphaeria(100)	Victivallales(100)	Victivallaceae(100)	Victivallaceae_ge(68)	2	Bacteria(100)_Lentisphaerae(100)_Lentisphaeria(100)_Victivallales(100)_Victivallaceae(100)_Victivallaceae_ge(68)	C02	pSpike		52113	0.0038378139811563335	0	0
758	119	2851	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu436	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(99)	Angelakisella(95)	2	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(99)_Angelakisella(95)	C02	pSpike		52113	0.0038378139811563335	0	0
759	119	2683	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu380	Bacteria(100)	Firmicutes(100)	Erysipelotrichia(100)	Erysipelotrichales(100)	Erysipelotrichaceae(100)	Faecalitalea(40)	2	Bacteria(100)_Firmicutes(100)_Erysipelotrichia(100)_Erysipelotrichales(100)_Erysipelotrichaceae(100)_Faecalitalea(40)	C02	pSpike		52113	0.0038378139811563335	0	0
760	119	6802	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu417	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(95)	Ruminococcaceae_UCG-002(42)	2	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(95)_Ruminococcaceae_UCG-002(42)	C02	pSpike		52113	0.0038378139811563335	0	0
761	119	3668	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu432	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Sellimonas(41)	2	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Sellimonas(41)	C02	pSpike		52113	0.0038378139811563335	0	0
762	119	6381	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu430	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(99)	Prevotellaceae(99)	Paraprevotella(99)	2	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(99)_Prevotellaceae(99)_Paraprevotella(99)	C02	pSpike		52113	0.0038378139811563335	0	0
763	119	6781	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu422	Bacteria(100)	Firmicutes(90)	Clostridia(90)	Clostridiales(90)	Clostridiales_vadinBB60_group(86)	Clostridiales_vadinBB60_group_ge(86)	2	Bacteria(100)_Firmicutes(90)_Clostridia(90)_Clostridiales(90)_Clostridiales_vadinBB60_group(86)_Clostridiales_vadinBB60_group_ge(86)	C02	pSpike		52113	0.0038378139811563335	0	0
764	119	3121	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu444	Bacteria(100)	Synergistetes(100)	Synergistia(100)	Synergistales(100)	Synergistaceae(100)	Synergistes(99)	2	Bacteria(100)_Synergistetes(100)_Synergistia(100)_Synergistales(100)_Synergistaceae(100)_Synergistes(99)	C02	pSpike		52113	0.0038378139811563335	0	0
765	119	6869	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu427	Bacteria(100)	Firmicutes(98)	Clostridia(98)	Clostridiales(98)	Ruminococcaceae(93)	Ruminococcaceae_UCG-014(93)	2	Bacteria(100)_Firmicutes(98)_Clostridia(98)_Clostridiales(98)_Ruminococcaceae(93)_Ruminococcaceae_UCG-014(93)	C02	pSpike		52113	0.0038378139811563335	0	0
766	119	10678	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu387	Bacteria(100)	Firmicutes(79)	Clostridia(79)	Clostridiales(78)	Clostridiales_vadinBB60_group(78)	Clostridiales_vadinBB60_group_ge(78)	1	Bacteria(100)_Firmicutes(79)_Clostridia(79)_Clostridiales(78)_Clostridiales_vadinBB60_group(78)_Clostridiales_vadinBB60_group_ge(78)	C02	pSpike		52113	0.0019189069905781668	0	0
767	119	9211	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu376	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Paraprevotella(86)	1	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Paraprevotella(86)	C02	pSpike		52113	0.0019189069905781668	0	0
768	119	10696	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu389	Bacteria(100)	Firmicutes(90)	Clostridia(78)	Clostridiales(78)	Clostridiaceae_1(20)	Clostridiaceae_1_ge(20)	1	Bacteria(100)_Firmicutes(90)_Clostridia(78)_Clostridiales(78)_Clostridiaceae_1(20)_Clostridiaceae_1_ge(20)	C02	pSpike		52113	0.0019189069905781668	0	0
769	119	10516	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu297	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(55)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(55)	C02	pSpike		52113	0.0019189069905781668	0	0
770	119	10493	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu308	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(98)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(47)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(98)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(47)	C02	pSpike		52113	0.0019189069905781668	0	0
771	119	10430	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu385	Bacteria(99)	Proteobacteria(68)	Gammaproteobacteria(37)	Nitrococcales(10)	Halorhodospiraceae(10)	Sulfurivirga(10)	1	Bacteria(99)_Proteobacteria(68)_Gammaproteobacteria(37)_Nitrococcales(10)_Halorhodospiraceae(10)_Sulfurivirga(10)	C02	pSpike		52113	0.0019189069905781668	0	0
772	119	9928	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu373	Bacteria(100)	Firmicutes(23)	Negativicutes(20)	Selenomonadales(20)	Veillonellaceae(20)	Anaeroarcus(14)	1	Bacteria(100)_Firmicutes(23)_Negativicutes(20)_Selenomonadales(20)_Veillonellaceae(20)_Anaeroarcus(14)	C02	pSpike		52113	0.0019189069905781668	0	0
773	119	10372	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu384	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(98)	Bacteroidaceae(93)	Bacteroides(93)	1	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(98)_Bacteroidaceae(93)_Bacteroides(93)	C02	pSpike		52113	0.0019189069905781668	0	0
774	119	10358	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu383	Bacteria(100)	Bacteroidetes(72)	Bacteroidia(67)	Bacteroidales(46)	Porphyromonadaceae(8)	Porphyromonadaceae_ge(8)	1	Bacteria(100)_Bacteroidetes(72)_Bacteroidia(67)_Bacteroidales(46)_Porphyromonadaceae(8)_Porphyromonadaceae_ge(8)	C02	pSpike		52113	0.0019189069905781668	0	0
775	119	10387	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu74	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminiclostridium_5(100)	1	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminiclostridium_5(100)	C02	pSpike		52113	0.0019189069905781668	0	0
776	119	12843	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu429	Bacteria(100)	Firmicutes(66)	Clostridia(65)	Clostridiales(63)	Clostridiaceae_1(39)	uncultured(39)	1	Bacteria(100)_Firmicutes(66)_Clostridia(65)_Clostridiales(63)_Clostridiaceae_1(39)_uncultured(39)	C02	pSpike		52113	0.0019189069905781668	0	0
777	119	10773	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu381	Bacteria(100)	Proteobacteria(50)	Gammaproteobacteria(50)	Enterobacteriales(50)	Enterobacteriaceae(50)	ATCC-39006(46)	1	Bacteria(100)_Proteobacteria(50)_Gammaproteobacteria(50)_Enterobacteriales(50)_Enterobacteriaceae(50)_ATCC-39006(46)	C02	pSpike		52113	0.0019189069905781668	0	0
778	119	11615	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu326	Bacteria(100)	Proteobacteria(98)	Gammaproteobacteria(98)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(42)	1	Bacteria(100)_Proteobacteria(98)_Gammaproteobacteria(98)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(42)	C02	pSpike		52113	0.0019189069905781668	0	0
779	119	11621	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu424	Bacteria(100)	Firmicutes(84)	Clostridia(84)	Clostridiales(84)	Ruminococcaceae(76)	Pseudoflavonifractor(35)	1	Bacteria(100)_Firmicutes(84)_Clostridia(84)_Clostridiales(84)_Ruminococcaceae(76)_Pseudoflavonifractor(35)	C02	pSpike		52113	0.0019189069905781668	0	0
780	119	11863	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu420	Bacteria(100)	Bacteroidetes(89)	Bacteroidia(85)	Cytophagales(39)	Cyclobacteriaceae(36)	Negadavirga(15)	1	Bacteria(100)_Bacteroidetes(89)_Bacteroidia(85)_Cytophagales(39)_Cyclobacteriaceae(36)_Negadavirga(15)	C02	pSpike		52113	0.0019189069905781668	0	0
781	119	12612	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	119-spike-C02-pSpike	otu431	Bacteria(100)	Proteobacteria(47)	Gammaproteobacteria(33)	Enterobacteriales(9)	Enterobacteriaceae(9)	Leminorella(7)	1	Bacteria(100)_Proteobacteria(47)_Gammaproteobacteria(33)_Enterobacteriales(9)_Enterobacteriaceae(9)_Leminorella(7)	C02	pSpike		52113	0.0019189069905781668	0	0
